user_id,remaining_calories,remaining_carbo,remaining_protein,remaining_fat,remaining_cholesterol
92565,19,9.869,2.27,1.075,116
92567,88,11.719,5.536,1.412,-17
92568,806,115.327,38.306,18.156,31
92569,1248,183.879,60.564,28.633,234
92570,532,59.552,21.792,10.876,136
92571,-212,-39.123,-9.81,-3.075,5
92575,770,105.845,43.556,24.982,-97
92576,1249,133.141,42.56,41.477,104
92578,241,41.999,9.153,5.859,192
92580,988,132.058,65.762,28.208,128
92581,170,24.41,8.418,5.965,139
92582,-361,-48.677,-16.008,-6.071,-9
92584,1520,265.055,110.706,43.769,-16
92586,-387,-7.28,-79.467,-4.323,138
92587,1750,273.272,82.476,51.605,-24
92588,2335,360.892,117.574,50.699,2
92590,524,66.331,26.371,11.155,-39
92594,694,112.103,34.562,14.821,103
92595,417,6.022,12.444,37.606,-2
92596,1909,286.539,96.305,42.357,165
92597,877,137.909,44.749,18.219,165
92599,511,73.908,26.307,11.209,252
92600,929,139.652,46.511,21.39,-25
92601,998,140.644,46.534,22.965,139
92602,-332,-49.564,-19.629,-7.498,194
92603,901,135.621,41.829,19.347,-38
92604,2474,373.262,123.552,54.332,63
92608,2110,341.066,129.654,29.262,40
92609,1734,261.355,86.414,39.979,236
92610,92,6.608,5.25,3.062,7
92611,2262,247.403,129.467,55.85,59
92612,2425,364.379,122.683,53.045,20
92613,482,65.18,21.226,11.355,46
92615,1327,201.549,68.06,29.732,188
92616,1221,159.323,32.595,33.851,-58
92617,1572,239.592,74.625,35.286,52
92621,-281,-44.571,-11.168,-5.194,64
92622,-338,-45.003,-15.072,-6.491,-21
92623,715,98.97,35.139,16.715,40
92624,371,53.0,20.392,8.849,191
92625,2206,327.774,112.145,46.733,181
92626,775,105.416,26.871,13.086,294
92629,165,28.518,7.61,2.603,275
92630,501,67.407,24.686,11.888,190
92631,-389,-62.547,-15.431,-8.802,253
92633,553,112.045,15.982,6.608,164
92634,869,132.419,41.219,19.663,247
92635,585,86.975,29.146,12.251,-8
92636,1780,263.977,90.552,39.728,-92
92638,658,70.782,34.793,14.543,221
92639,430,59.444,21.832,8.512,214
92640,209,0.195,1.756,17.242,-34
92641,963,99.434,50.227,13.88,72
92644,-21,-4.576,-0.278,-0.609,146
92645,1076,169.802,51.369,24.541,74
92648,1488,254.486,56.371,31.469,28
92649,177,25.221,4.886,3.056,-47
92650,-383,-55.76,-18.945,-9.057,268
92652,1460,32.506,37.673,129.566,87
92653,1083,26.22,215.279,12.696,125
92654,1726,262.861,88.187,39.135,199
92655,605,92.283,29.99,14.854,-84
92656,1934,292.358,98.575,42.703,99
92657,1858,271.392,91.291,42.414,292
92658,-317,-36.211,-20.751,-5.873,-26
92660,1926,281.715,95.725,44.267,-94
92661,1200,150.119,56.176,30.613,29
92662,2260,337.716,114.716,50.331,218
92663,1021,21.959,201.248,11.928,266
92664,2367,355.635,84.271,43.479,-79
92665,162,24.147,9.818,4.777,290
92666,672,96.148,19.681,15.888,183
92667,696,123.435,24.961,16.564,-93
92668,1580,228.739,81.311,36.504,-48
92669,2249,331.231,111.907,51.299,117
92670,-145,-18.731,-9.718,-3.011,54
92671,-365,-56.537,-17.921,-8.072,-44
92672,2698,403.445,134.779,59.418,54
92674,-393,-60.326,-22.644,-6.875,-50
92675,1410,32.639,38.739,123.225,98
92676,1944,385.039,48.102,22.227,116
92677,1208,184.416,58.385,28.271,-86
92679,178,24.329,7.853,4.497,128
92680,-231,-36.734,-13.793,-4.621,201
92683,-16,-0.613,-2.919,-1.186,61
92684,631,94.761,30.173,14.897,-27
92685,1732,259.934,85.49,38.37,-44
92686,1783,274.312,89.522,36.738,-97
92687,298,27.474,6.154,5.649,118
92688,1408,211.165,70.425,33.185,10
92689,692,100.617,36.242,15.526,142
92691,1012,198.357,24.388,10.034,21
92693,-20,5.776,-3.126,-0.857,102
92695,1816,278.385,91.116,40.574,130
92696,121,11.924,5.861,1.894,57
92697,1837,278.943,93.247,40.747,-37
92698,92,10.322,6.167,1.714,110
92699,445,69.807,22.801,8.841,241
92700,1507,222.997,76.306,34.66,275
92701,678,109.315,34.852,14.909,204
92702,1585,234.812,79.611,33.741,143
92703,-66,-4.206,-3.947,-2.889,11
92704,-99,2.244,-20.043,-2.0,102
92706,162,30.055,3.804,2.55,149
92707,1909,287.593,99.423,41.279,70
92708,2204,339.783,111.607,49.396,233
92709,1246,135.402,78.126,27.793,-45
92711,1148,200.653,71.899,28.026,-11
92712,1032,152.18,49.535,25.421,194
92714,658,68.201,11.657,11.281,-24
92716,729,23.664,146.677,8.013,169
92717,1345,197.529,69.177,30.833,133
92718,902,133.329,46.456,20.034,118
92719,1270,221.45,37.571,15.207,270
92720,355,26.836,14.1,6.53,34
92724,1196,183.035,58.449,26.542,-8
92725,1386,200.094,72.317,30.387,244
92727,1836,244.13,134.692,41.329,22
92729,-344,-59.022,-16.281,-5.993,230
92730,-464,-66.326,-27.18,-4.959,253
92731,231,41.056,9.959,4.078,-99
92732,730,109.236,36.919,15.94,32
92733,342,58.103,14.443,7.242,49
92734,887,124.138,46.709,19.572,187
92735,25,8.597,0.652,2.592,155
92737,1164,182.66,59.03,24.137,148
92738,-166,-27.594,-8.666,-5.422,97
92739,1549,233.777,76.099,34.965,217
92741,968,142.497,33.95,30.388,-77
92744,2039,306.844,104.373,44.992,182
92747,901,138.041,45.275,20.358,242
92748,708,113.139,34.102,17.437,191
92749,446,61.785,27.538,12.97,80
92750,809,91.915,26.498,26.622,105
92751,1452,219.011,72.059,32.781,61
92752,-251,-48.045,-14.474,-5.721,-16
92753,-496,-79.77,-30.622,-7.044,-91
92754,-497,-52.728,-30.099,-6.538,20
92755,547,82.225,29.564,14.479,158
92757,2183,326.205,107.758,48.651,195
92761,1893,279.742,95.48,41.605,292
92762,1769,240.95,116.522,35.911,31
92763,952,168.377,53.399,28.928,-43
92764,434,49.822,31.617,11.416,14
92766,2504,367.689,124.216,55.797,40
92767,590,88.256,30.801,11.844,195
92768,787,120.188,40.066,17.832,253
92769,1139,164.5,51.407,27.088,-40
92770,498,76.866,26.091,11.81,15
92771,-107,-19.807,-5.178,-1.289,-77
92772,27,4.123,2.319,0.535,119
92773,1502,224.069,71.784,34.292,271
92774,600,93.463,31.787,11.093,-65
92776,1425,210.756,68.739,30.617,44
92777,1963,300.029,99.256,42.913,8
92778,181,26.056,6.375,3.913,-58
92781,-398,-8.979,-10.877,-36.464,140
92783,-447,-55.259,-29.529,-6.458,60
92784,-348,-52.592,-14.87,-8.855,-73
92787,1692,258.321,100.48,37.641,218
92788,-60,-8.92,-2.404,-2.396,192
92789,2083,308.312,104.31,46.321,286
92790,452,67.27,21.243,9.946,287
92792,-295,-46.745,-13.041,-7.083,208
92793,338,44.694,16.94,7.234,32
92794,1482,223.684,78.579,33.458,130
92795,975,135.39,75.423,12.86,73
92797,1786,272.575,92.093,39.574,22
92798,-414,-57.54,-20.491,-8.195,-8
92799,1997,293.871,97.516,43.902,-3
92800,1722,249.765,86.936,39.014,213
92801,1123,167.229,54.306,25.858,160
92803,1586,242.892,79.812,35.269,283
92805,126,14.691,4.669,1.452,150
92808,2318,58.415,56.404,207.608,-13
92809,1589,252.566,112.573,42.161,-48
92810,1489,26.288,35.899,132.228,42
92811,165,13.062,11.913,6.54,-48
92812,1243,170.299,59.265,32.089,291
92813,1328,203.217,67.785,29.809,1
92814,1548,230.271,78.286,35.114,11
92815,11,1.845,-2.49,2.005,17
92817,369,56.496,18.123,9.326,-26
92819,530,84.627,26.222,12.3,40
92820,1818,267.753,89.759,39.55,149
92821,1366,217.034,67.554,30.571,239
92822,261,50.829,11.616,5.132,172
92823,1585,228.451,77.929,36.144,85
92825,477,55.985,23.102,14.139,-55
92826,76,-0.827,2.078,1.827,299
92827,1866,284.747,94.439,39.967,130
92828,1992,246.678,85.753,54.79,250
92829,2645,58.201,68.582,234.835,193
92834,1416,25.275,37.502,125.518,240
92835,989,159.879,33.438,14.83,100
92836,678,110.609,35.956,14.998,3
92839,-300,-28.168,-15.398,-6.38,163
92842,729,112.012,35.917,15.912,99
92843,661,96.572,34.274,14.808,285
92844,552,80.275,24.947,12.641,249
92848,1142,166.813,82.378,20.478,195
92849,966,104.597,41.761,25.919,274
92850,58,9.204,5.103,0.133,-34
92852,607,94.506,31.933,13.238,64
92853,1799,267.924,92.583,40.67,183
92854,-205,-30.144,-9.645,-5.004,103
92856,711,82.336,18.744,7.084,-54
92857,767,113.44,34.959,15.203,-61
92858,1025,156.19,50.52,20.115,-79
92859,1954,52.086,46.963,174.546,296
92860,1058,167.848,51.866,24.58,148
92861,453,85.287,14.62,6.025,-93
92862,752,119.486,36.173,15.528,105
92863,42,5.983,-0.058,0.975,185
92865,93,9.869,8.063,2.139,225
92867,216,38.852,11.121,5.409,104
92868,1337,197.709,65.111,30.665,229
92870,-216,-37.424,-16.184,-3.784,57
92872,-98,-16.343,-5.65,-3.034,75
92873,2041,311.789,100.241,47.016,90
92874,1653,184.963,74.742,45.087,27
92875,677,95.543,21.907,20.02,86
92876,500,68.599,24.569,11.325,21
92877,-9,3.412,-1.808,-0.825,248
92881,919,132.621,70.016,22.995,285
92885,264,43.206,15.422,4.798,23
92887,231,28.925,13.676,6.328,21
92888,105,2.883,4.226,1.738,188
92890,-292,-11.924,-8.353,-24.967,233
92891,1692,218.8,59.578,26.923,19
92892,1292,173.662,49.12,32.626,-67
92893,984,150.449,50.282,21.803,-14
92896,750,119.764,40.123,14.568,-29
92897,2260,337.173,110.765,49.894,0
92899,-267,-45.074,-13.107,-4.859,279
92902,1212,173.197,59.604,28.59,87
92906,1561,239.556,77.739,33.984,63
92907,1750,257.999,80.712,21.786,44
92910,-364,-46.155,-13.264,-10.999,54
92911,448,3.411,9.917,41.121,151
92912,714,101.65,34.553,15.521,173
92914,-423,-62.083,-23.617,-9.219,206
92915,2554,439.324,148.435,42.27,257
92916,-243,-38.037,-13.223,-4.041,175
92918,159,22.001,9.928,4.153,-44
92922,1396,211.057,69.671,30.557,208
92923,1567,221.883,76.577,34.458,256
92924,769,108.45,38.47,15.448,99
92926,276,31.441,9.008,7.29,220
92927,656,115.107,45.856,12.221,261
92929,330,56.22,15.929,8.133,116
92931,-53,-11.936,-3.336,-1.612,-24
92932,1384,215.952,69.761,31.33,263
92933,432,66.934,23.222,11.654,70
92934,471,74.194,21.621,9.434,79
92935,-316,-40.652,-10.847,-7.788,275
92936,1700,256.133,85.215,37.217,139
92937,634,98.586,32.408,14.006,-73
92940,390,49.779,28.348,7.307,201
92942,563,82.881,26.42,14.655,62
92943,995,147.954,48.867,22.604,32
92946,1483,222.171,76.122,32.602,77
92947,-287,-53.096,-13.521,-6.644,130
92948,2467,364.841,121.934,54.146,133
92949,1058,158.12,53.721,23.767,21
92950,836,134.359,41.131,18.522,147
92951,-238,-35.058,-19.762,-8.084,219
92954,1942,282.672,95.624,42.653,-69
92955,-472,-90.325,-12.06,-5.66,12
92956,168,32.235,8.959,2.53,-23
92959,-178,-19.355,-5.068,-5.244,-11
92960,1392,196.149,39.949,20.196,-27
92962,1878,306.98,68.242,30.767,115
92963,1217,185.714,59.536,26.481,56
92964,1888,315.642,74.242,23.597,148
92965,1361,209.091,67.768,28.484,291
92966,137,11.541,9.121,2.331,183
92967,1309,150.135,38.371,37.474,81
92968,400,50.928,18.051,7.585,245
92969,725,91.079,28.135,15.556,-62
92971,2303,317.822,127.936,32.879,169
92973,1828,56.583,49.731,162.135,163
92974,1025,156.381,52.241,22.224,162
92975,279,3.339,4.963,24.714,55
92977,1396,210.458,65.593,28.533,29
92978,1332,139.545,45.058,27.41,124
92979,1054,118.051,35.941,26.016,-11
92981,-368,-15.55,-7.508,-33.181,149
92982,487,81.167,32.283,7.835,8
92983,2154,314.256,114.195,34.904,289
92985,1564,242.45,73.681,35.703,236
92986,-447,-68.528,-20.292,-11.431,-86
92987,1208,194.411,58.627,28.575,281
92988,1711,254.837,82.94,39.491,-44
92990,-32,-1.104,-2.287,0.014,35
92991,-429,-74.771,-12.651,-12.937,-98
92992,1467,227.343,75.364,32.339,32
92993,336,53.74,12.499,6.286,100
92994,1380,207.053,70.075,31.332,-12
92995,1730,260.779,88.441,36.933,252
92997,1077,146.981,50.38,31.939,9
92998,1661,249.709,53.292,20.548,180
92999,173,20.935,10.429,2.611,-25
93000,1169,161.804,39.239,18.597,40
93002,132,11.34,7.549,0.979,114
93005,96,11.386,3.854,0.32,-82
93007,1872,214.802,74.751,52.688,188
93010,627,91.598,33.515,14.583,100
93011,-253,-30.282,-17.889,-9.591,295
93012,1244,122.257,71.837,18.722,268
93013,2122,321.129,106.001,47.771,255
93014,186,30.862,8.151,3.831,289
93015,119,18.634,6.579,1.735,-86
93017,1752,43.072,43.11,156.389,-34
93018,1176,172.007,61.384,25.672,152
93019,1097,169.932,66.859,37.307,-94
93020,2244,330.937,113.686,50.168,130
93021,-105,-11.448,-7.624,-3.589,135
93022,-441,-7.582,-86.601,-4.97,89
93024,-263,-51.766,-11.374,-1.408,173
93027,784,118.965,37.498,16.12,199
93028,983,156.32,46.66,21.578,284
93029,145,16.111,10.556,2.953,59
93030,314,13.363,58.718,2.813,-21
93031,1335,167.24,43.126,29.465,13
93032,-49,-15.271,-0.844,-0.961,231
93035,1261,197.841,63.007,28.48,4
93036,-349,-50.766,-17.676,-7.304,-15
93039,717,105.428,38.406,15.372,-66
93041,2160,327.594,111.237,47.829,-28
93042,1359,277.088,34.738,14.828,86
93044,1970,293.428,101.606,43.337,41
93046,-483,-74.445,-31.58,-15.502,272
93047,859,120.974,41.747,18.216,203
93048,-118,-14.137,-2.984,-1.224,-65
93049,1968,223.315,104.567,36.525,145
93050,126,20.126,8.796,2.697,19
93051,-383,-65.13,-20.969,-8.774,-34
93053,774,85.746,42.479,8.179,20
93054,1861,237.881,108.96,39.648,37
93055,-374,-54.264,-16.404,-9.547,115
93056,1558,237.466,79.456,35.852,216
93057,1445,207.29,104.156,28.431,205
93058,419,85.527,8.307,5.096,-49
93059,560,13.843,111.558,7.172,220
93060,2192,350.177,156.525,31.03,17
93061,723,114.31,37.309,16.062,83
93062,1377,213.952,67.826,29.998,-88
93063,-292,-49.174,-13.44,-5.589,190
93064,366,58.974,14.718,6.111,16
93065,1450,216.29,70.055,30.665,178
93066,463,67.955,24.944,9.943,210
93068,536,78.518,25.688,11.185,217
93070,137,19.75,3.492,2.851,4
93071,-389,-58.456,-16.737,-7.151,-46
93072,-41,-10.105,-3.623,-0.904,-42
93073,-202,-36.514,-10.013,-5.354,180
93074,1308,177.449,88.989,33.689,212
93075,2056,305.609,103.158,44.714,250
93076,885,139.0,65.742,14.502,36
93077,2345,349.298,118.875,53.317,155
93078,282,10.225,56.016,4.1,64
93079,1151,167.571,58.783,25.909,202
93080,351,52.014,18.779,9.241,205
93081,925,26.814,181.633,11.372,-41
93082,2368,386.796,171.963,73.143,-8
93084,-134,-24.563,-3.838,-2.672,-80
93085,225,39.872,14.592,5.432,-18
93088,1582,244.989,41.732,19.014,-68
93089,1788,266.293,89.223,38.984,-84
93091,955,194.045,23.439,10.177,275
93092,1281,157.825,33.884,31.604,81
93093,11,9.545,-2.114,1.559,28
93094,618,81.433,27.995,13.858,49
93095,1511,223.794,74.123,32.994,-17
93098,1936,291.267,99.39,43.546,148
93099,2357,341.057,100.503,53.947,96
93100,1355,210.334,67.227,29.902,126
93101,1132,127.691,34.046,31.054,41
93103,2917,441.958,144.412,64.904,72
93104,-232,-28.143,-10.628,-4.589,16
93106,140,28.996,9.214,1.325,210
93107,1849,273.42,88.421,39.577,-47
93108,268,48.929,14.41,7.606,67
93109,385,10.75,78.066,5.09,31
93110,466,42.603,15.884,4.041,30
93111,1814,279.213,87.866,41.513,244
93112,2398,372.623,119.397,53.771,272
93114,1005,25.997,201.594,10.776,190
93116,1571,42.083,317.064,16.57,32
93118,-76,-7.883,-1.907,-1.663,31
93119,791,25.768,18.758,70.085,-87
93120,1997,294.711,99.118,44.264,263
93122,-407,-50.627,-18.957,-10.173,211
93123,-243,-49.802,-18.06,-1.876,80
93125,290,42.427,17.372,5.626,16
93130,2230,332.411,110.354,48.806,24
93131,1962,263.547,136.597,45.942,136
93133,1322,185.119,37.222,18.103,149
93138,2128,314.827,106.791,46.976,196
93140,1237,190.791,63.32,26.68,-98
93141,-350,-64.875,-7.467,-3.641,235
93142,1573,223.279,47.93,44.561,169
93144,1676,256.02,77.073,51.846,162
93145,343,51.95,18.598,8.237,0
93147,-325,-51.383,-14.932,-8.041,-89
93151,2411,364.257,120.021,53.869,3
93152,311,53.497,16.401,7.019,-3
93153,1251,31.066,33.566,111.127,74
93155,2268,336.041,116.979,47.98,235
93156,2098,57.128,49.264,186.793,-62
93157,638,101.832,31.417,17.028,-47
93159,1197,182.195,58.137,27.07,298
93160,1555,226.421,76.48,35.053,19
93163,286,45.209,13.693,4.766,211
93164,1854,277.239,93.908,40.518,143
93165,-401,-58.589,-19.146,-7.765,12
93166,522,77.874,28.93,15.248,-38
93167,-47,-9.345,-3.706,-1.617,-43
93168,274,45.855,18.921,3.652,-83
93169,1633,242.884,78.361,36.195,-75
93170,372,47.901,17.962,10.09,172
93172,1122,171.442,54.756,24.846,-23
93174,526,83.222,27.429,10.919,49
93175,644,88.556,31.248,10.783,-76
93177,335,50.945,20.451,9.206,69
93178,1029,152.787,51.619,22.257,16
93179,598,88.537,30.816,11.31,113
93180,55,6.16,4.672,1.363,-34
93182,1453,215.932,70.282,33.029,-75
93183,916,134.568,47.664,20.121,-83
93184,684,106.357,30.129,16.566,256
93187,1675,39.791,43.583,149.083,262
93189,1991,237.775,134.154,38.108,23
93192,1170,135.245,36.658,33.352,10
93193,2120,51.274,422.16,24.21,243
93194,1246,260.817,33.571,13.909,-24
93195,1286,181.05,51.106,42.568,175
93198,1422,208.88,71.062,31.634,-58
93200,2622,398.63,131.223,59.599,-57
93203,1611,242.947,79.979,36.289,107
93206,1,5.302,-0.056,0.223,-75
93210,1569,236.207,102.164,24.567,137
93212,582,90.651,28.016,11.66,124
93213,76,15.122,3.377,3.228,-52
93214,757,113.674,32.797,17.587,90
93215,-207,-19.689,-10.433,-3.893,11
93216,936,132.072,32.884,25.678,31
93218,1949,231.964,113.245,34.124,54
93219,1791,266.776,89.404,39.99,-30
93221,2880,431.508,143.313,65.449,263
93222,707,113.026,37.636,16.361,147
93223,1116,166.414,55.548,24.373,229
93224,474,67.945,21.349,11.496,153
93226,215,21.946,7.532,1.963,30
93227,1020,150.207,52.529,23.013,249
93228,554,71.688,15.178,17.44,266
93229,1786,262.882,92.437,38.738,120
93230,1905,281.363,91.757,43.019,21
93232,256,49.485,20.796,7.129,104
93235,-319,-46.917,-22.195,-8.857,125
93236,906,95.838,45.879,29.484,65
93238,2288,340.533,114.237,52.793,52
93239,1646,266.048,96.134,44.501,149
93240,531,79.449,27.981,10.879,196
93242,1087,169.257,55.111,24.994,148
93243,442,52.209,19.974,7.074,138
93244,-375,-52.478,-22.568,-7.322,153
93245,1302,191.967,62.419,29.707,-75
93247,-306,-40.441,-11.44,-6.786,97
93248,-226,-29.459,-11.258,-6.011,279
93249,-341,-40.36,-17.075,-8.002,259
93250,1581,243.85,80.021,37.488,-56
93254,-360,-46.321,-15.797,-10.25,293
93255,-397,-54.056,-14.311,-9.921,281
93256,264,45.395,12.664,5.752,250
93257,1696,173.951,60.877,35.793,104
93258,-352,-56.616,-22.349,-7.004,262
93259,625,96.465,31.57,14.698,34
93260,328,55.318,15.69,7.075,118
93262,396,64.902,20.138,12.443,188
93264,815,110.901,43.177,17.577,211
93265,1169,174.383,59.581,27.519,209
93266,1127,165.063,56.908,25.641,-5
93270,1502,44.411,34.041,134.258,92
93271,1602,313.18,40.94,17.478,173
93272,189,20.112,11.492,3.468,-76
93274,1884,283.46,94.941,39.717,135
93276,616,92.752,28.675,14.978,154
93277,1273,183.05,80.188,36.287,-83
93279,1766,262.221,88.835,39.327,112
93281,227,37.385,14.677,6.046,19
93282,-159,-21.847,-6.196,-4.247,172
93283,153,28.143,4.088,4.62,-99
93284,-303,-46.797,-10.94,-8.497,242
93286,117,16.602,9.718,2.47,-22
93287,950,139.518,51.593,20.862,-56
93289,739,104.639,36.734,15.678,288
93290,2162,321.824,106.04,47.363,-32
93291,1432,212.683,72.234,32.347,17
93293,379,60.711,15.68,8.819,22
93294,1488,223.949,74.811,31.468,29
93295,1129,170.49,60.172,24.918,177
93296,-232,-17.583,-9.35,-4.913,168
93297,1373,152.195,95.037,26.191,-97
93298,1396,146.387,51.345,39.13,-54
93299,680,83.859,50.227,15.408,-86
93300,866,117.507,41.762,18.421,25
93301,677,104.364,33.608,14.516,-29
93302,953,20.413,27.908,86.804,216
93303,-169,-13.611,-6.149,-5.993,135
93304,186,24.607,7.035,6.257,-19
93305,432,60.438,15.236,5.451,24
93307,1825,257.962,101.253,60.577,85
93308,780,118.43,37.108,18.561,-35
93309,935,17.036,23.319,85.102,-67
93311,425,65.164,12.927,6.71,94
93312,799,82.934,49.98,16.403,100
93314,912,141.812,41.742,22.145,-30
93315,1312,138.207,89.17,31.066,129
93316,396,60.559,20.788,10.244,93
93317,2330,57.558,61.399,208.85,37
93318,659,102.871,33.872,14.272,24
93319,1974,295.428,100.089,43.34,-36
93320,1204,183.392,56.028,27.067,77
93321,708,109.666,35.739,15.445,-16
93322,357,51.536,13.861,7.556,224
93323,1568,206.402,51.5,44.616,-96
93324,934,120.335,35.008,22.011,-68
93325,145,24.226,6.887,2.949,294
93326,1555,230.868,74.643,34.566,272
93327,1297,191.739,65.819,31.166,256
93329,-231,-45.664,-9.007,-6.464,-85
93331,493,83.412,26.621,10.528,50
93332,-247,-32.636,-9.371,-4.693,299
93334,-293,-48.168,-17.373,-3.746,87
93335,-172,-23.603,-8.571,-2.337,38
93336,520,61.372,13.675,9.007,-62
93337,1442,218.762,68.077,32.221,193
93341,536,88.88,32.609,10.122,68
93342,-198,-28.444,-9.154,-4.845,283
93344,2369,356.743,116.767,51.019,216
93345,-483,-74.336,-24.278,-12.331,-77
93346,-91,-5.972,-5.17,-3.729,16
93347,-200,-16.376,-9.026,-3.732,-73
93348,685,97.548,32.876,17.179,92
93349,2124,284.71,105.148,41.861,-42
93350,504,87.706,34.098,5.062,-40
93351,1070,111.188,74.334,26.877,11
93352,151,20.11,9.948,2.84,162
93354,1398,199.881,73.202,33.282,261
93356,2213,320.931,108.746,49.868,-43
93357,1406,220.442,53.544,42.127,58
93359,-125,-12.38,-7.151,-2.771,222
93361,567,83.401,30.112,11.182,160
93364,829,128.727,38.352,17.372,-8
93365,1049,21.87,23.844,93.583,22
93367,13,6.324,1.415,-0.802,236
93368,777,24.371,20.178,69.247,149
93369,411,54.625,25.98,6.07,-8
93370,182,23.222,5.406,5.311,-36
93371,-292,-44.52,-13.871,-6.612,-57
93372,1357,218.226,67.283,24.397,265
93373,339,50.233,14.98,8.548,-3
93374,927,182.297,20.979,10.775,101
93375,1236,182.804,59.662,29.587,75
93378,1260,217.115,46.922,27.418,191
93380,724,102.289,40.441,15.545,238
93381,2016,297.738,101.814,44.049,261
93382,3185,77.894,638.111,36.218,265
93383,78,8.767,4.896,2.697,259
93384,-141,-20.404,-12.886,-5.209,5
93385,1514,190.363,42.859,35.214,214
93386,768,80.656,34.79,20.32,-62
93387,2070,305.544,104.574,45.841,50
93389,647,89.5,32.847,15.366,238
93392,1419,227.09,89.557,46.466,298
93393,738,112.45,36.211,15.999,-55
93394,-144,-24.232,-8.982,-2.0,-66
93395,1864,283.174,96.174,43.547,54
93396,1398,237.541,78.756,30.962,158
93397,298,24.227,17.155,7.409,159
93398,-50,2.772,-1.089,-0.02,115
93400,944,149.288,48.507,20.657,108
93401,884,122.478,39.66,19.223,141
93402,415,64.859,16.85,7.563,-19
93403,1913,248.871,88.791,31.183,77
93404,238,30.773,15.455,8.727,179
93405,158,22.211,13.451,4.36,139
93406,851,126.704,41.986,19.51,-72
93407,1599,206.799,99.488,42.085,273
93409,1495,221.566,77.311,33.726,59
93410,2957,330.551,77.803,40.572,252
93411,81,17.615,5.036,2.332,22
93412,870,123.707,50.847,20.081,39
93413,781,95.352,38.037,26.781,292
93414,2836,575.249,72.031,30.696,82
93415,-274,-47.446,-13.154,-7.69,84
93417,504,77.408,26.237,11.688,40
93419,1432,256.693,104.841,31.061,-52
93420,2143,427.952,50.443,23.073,169
93421,657,17.449,14.743,60.41,-83
93423,1129,161.282,82.047,26.981,226
93424,-258,-9.836,-50.053,-1.701,124
93425,-412,-63.483,-23.451,-10.783,218
93426,1211,190.098,57.756,26.885,67
93427,963,150.9,49.541,22.951,27
93428,2406,337.145,130.594,35.297,268
93429,1799,274.8,73.193,21.61,-56
93430,925,136.496,48.876,20.6,25
93431,-92,-19.071,-4.245,-1.743,11
93432,867,132.313,47.991,19.835,290
93433,1176,174.003,58.112,25.988,187
93434,149,9.128,6.353,1.708,-26
93435,44,9.436,1.281,1.783,57
93436,1511,218.792,78.078,33.248,-74
93437,-258,0.445,-10.498,-21.965,29
93438,565,14.795,12.075,50.463,-47
93439,1732,258.547,119.202,27.305,185
93440,1150,180.075,49.593,25.814,-39
93441,12,3.279,-2.55,-2.724,-93
93442,786,95.453,48.84,23.179,123
93443,2014,304.203,99.675,45.338,-37
93444,2508,371.502,123.776,56.709,166
93447,-48,-12.089,-0.411,0.141,7
93448,1259,211.704,68.189,19.539,-43
93449,1657,250.28,82.761,37.934,159
93452,1040,169.378,61.1,21.141,-69
93456,-411,-61.023,-17.633,-9.925,175
93458,-207,-26.485,-10.016,-2.989,103
93460,1650,254.024,82.904,36.039,60
93461,933,129.797,44.589,19.738,-50
93462,652,95.655,39.05,17.234,174
93464,697,107.484,33.372,15.268,28
93465,-312,-38.976,-15.125,-7.507,166
93466,1631,242.73,77.528,36.519,-42
93468,2033,312.39,91.266,62.334,91
93469,210,41.848,10.56,4.066,118
93470,288,43.929,19.546,5.945,102
93471,531,79.926,26.503,10.106,-79
93472,581,84.657,30.039,13.521,15
93475,1083,154.389,55.761,27.239,95
93476,672,101.606,32.033,15.137,165
93478,1404,209.804,71.13,29.929,166
93479,482,72.053,24.609,13.034,71
93480,598,91.453,31.984,13.243,106
93481,914,132.454,42.884,20.014,75
93483,486,72.074,24.48,9.821,-67
93485,-304,-40.899,-9.003,-5.149,282
93487,1133,164.467,57.767,25.302,-39
93489,501,86.249,23.005,11.583,148
93490,896,132.33,42.311,19.779,-8
93491,-123,-20.414,-9.242,-2.465,71
93495,625,96.799,30.308,13.41,151
93497,306,45.904,11.281,9.227,23
93498,1351,204.888,64.153,29.313,-94
93500,1755,254.698,85.05,36.849,3
93503,1517,255.433,63.172,28.072,-31
93504,312,-1.277,62.449,2.368,175
93505,458,72.103,17.797,8.481,206
93508,647,96.053,28.166,14.294,-38
93509,746,116.157,33.687,14.986,226
93510,1948,288.765,94.918,42.027,51
93512,734,87.365,42.463,16.152,177
93513,1140,170.094,54.715,25.035,-97
93515,140,25.732,8.405,1.593,188
93516,1507,226.903,72.46,32.16,205
93517,872,23.627,175.704,9.437,68
93518,-467,-77.086,-30.655,-13.293,91
93519,1964,310.451,98.718,44.514,260
93520,867,106.825,31.805,30.103,24
93521,1677,260.4,84.089,36.748,-41
93523,1723,47.145,44.751,152.811,108
93524,1335,212.158,66.765,28.361,23
93525,1318,199.234,62.284,31.019,72
93526,-268,-40.481,-9.047,-4.57,50
93528,1255,187.008,61.779,28.172,-70
93529,860,133.648,46.939,19.229,286
93530,741,110.345,34.844,17.511,-22
93532,306,34.851,8.883,7.082,122
93535,1243,195.483,62.591,28.99,115
93537,-362,-54.639,-15.649,-7.748,140
93538,522,102.053,37.976,8.085,-67
93539,1155,167.385,55.669,27.267,83
93541,431,65.045,19.61,10.061,248
